,target,text,num_characters,num_words,num_sentences,transformed_text,word_tokenize,pos,verbs,adjectives,nouns
1132,ham,Well. Im computerless. Time to make some oreo truffles,54,11,3,well im computerless time make oreo truffl,"['well', 'im', 'computerless', 'time', 'make', 'oreo', 'truffl']","[('well', 'RB'), ('im', 'VB'), ('computerless', 'NN'), ('time', 'NN'), ('make', 'VBP'), ('oreo', 'NN'), ('truffl', 'NN')]","['im', 'make']",[],"['computerless', 'time', 'oreo', 'truffl']"
1133,ham,"Haha yeah I see that now, be there in a sec",43,12,1,haha yeah see sec,"['haha', 'yeah', 'see', 'sec']","[('haha', 'NN'), ('yeah', 'NN'), ('see', 'VBP'), ('sec', 'NN')]",['see'],[],"['haha', 'yeah', 'sec']"
1134,ham,I am not having her number sir,30,7,1,number sir,"['number', 'sir']","[('number', 'NN'), ('sir', 'NN')]",[],[],"['number', 'sir']"
1135,ham,Lol now I'm after that hot air balloon!,39,10,1,lol hot air balloon,"['lol', 'hot', 'air', 'balloon']","[('lol', 'NN'), ('hot', 'JJ'), ('air', 'NN'), ('balloon', 'NN')]",[],['hot'],"['lol', 'air', 'balloon']"
1136,ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,71,19,5,ok bu come soon come otherwis tomorrow,"['ok', 'bu', 'come', 'soon', 'come', 'otherwis', 'tomorrow']","[('ok', 'JJ'), ('bu', 'NN'), ('come', 'VBN'), ('soon', 'RB'), ('come', 'JJ'), ('otherwis', 'NN'), ('tomorrow', 'NN')]",['come'],"['ok', 'come']","['bu', 'otherwis', 'tomorrow']"
1137,ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,146,33,2,msg r time silent say think u right also make u think least 4 moment gd drm shesil,"['msg', 'r', 'time', 'silent', 'say', 'think', 'u', 'right', 'also', 'make', 'u', 'think', 'least', '4', 'moment', 'gd', 'drm', 'shesil']","[('msg', 'NN'), ('r', 'NN'), ('time', 'NN'), ('silent', 'JJ'), ('say', 'VBP'), ('think', 'VBP'), ('u', 'JJ'), ('right', 'NN'), ('also', 'RB'), ('make', 'VBP'), ('u', 'JJ'), ('think', 'VB'), ('least', 'JJS'), ('4', 'CD'), ('moment', 'NN'), ('gd', 'NN'), ('drm', 'NN'), ('shesil', 'NN')]","['say', 'think', 'make', 'think']","['silent', 'u', 'u', 'least']","['msg', 'r', 'time', 'right', 'moment', 'gd', 'drm', 'shesil']"
1138,ham,"Yeah, we can probably swing by once my roommate finishes up with his girl",73,15,1,yeah probabl swing roommat finish girl,"['yeah', 'probabl', 'swing', 'roommat', 'finish', 'girl']","[('yeah', 'NN'), ('probabl', 'NN'), ('swing', 'VBG'), ('roommat', 'JJ'), ('finish', 'JJ'), ('girl', 'NN')]",['swing'],"['roommat', 'finish']","['yeah', 'probabl', 'girl']"
1139,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",159,38,3,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u,"['got', 'take', '2', 'take', 'part', 'wrc', 'ralli', 'oz', 'u', 'lucozad', 'energi', 'text', 'ralli', 'le', '61200', '25p', 'see', 'pack', 'itcould', 'u']","[('got', 'VBD'), ('take', 'VB'), ('2', 'CD'), ('take', 'VB'), ('part', 'NN'), ('wrc', 'NN'), ('ralli', 'NN'), ('oz', 'NN'), ('u', 'JJ'), ('lucozad', 'NN'), ('energi', 'NN'), ('text', 'NN'), ('ralli', 'NN'), ('le', 'VBD'), ('61200', 'CD'), ('25p', 'CD'), ('see', 'NN'), ('pack', 'NN'), ('itcould', 'NN'), ('u', 'NN')]","['got', 'take', 'take', 'le']",['u'],"['part', 'wrc', 'ralli', 'oz', 'lucozad', 'energi', 'text', 'ralli', 'see', 'pack', 'itcould', 'u']"
1140,ham,Happy new years melody!,23,5,1,happi new year melodi,"['happi', 'new', 'year', 'melodi']","[('happi', 'RB'), ('new', 'JJ'), ('year', 'NN'), ('melodi', 'NN')]",[],['new'],"['year', 'melodi']"
1141,ham,�� dun need to pick ur gf?,26,8,1,dun need pick ur gf,"['dun', 'need', 'pick', 'ur', 'gf']","[('dun', 'NNS'), ('need', 'VBP'), ('pick', 'JJ'), ('ur', 'JJ'), ('gf', 'NN')]",['need'],"['pick', 'ur']","['dun', 'gf']"
1142,ham,Yay! You better not have told that to 5 other girls either.,59,14,2,yay better told 5 girl either,"['yay', 'better', 'told', '5', 'girl', 'either']","[('yay', 'RB'), ('better', 'RB'), ('told', 'VBD'), ('5', 'CD'), ('girl', 'NN'), ('either', 'CC')]",['told'],[],['girl']
1143,ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,150,38,3,horribl u eat mac eat u forgot abt alreadi rite u take long 2 repli thk toot b4 b prepar wat shall eat,"['horribl', 'u', 'eat', 'mac', 'eat', 'u', 'forgot', 'abt', 'alreadi', 'rite', 'u', 'take', 'long', '2', 'repli', 'thk', 'toot', 'b4', 'b', 'prepar', 'wat', 'shall', 'eat']","[('horribl', 'NN'), ('u', 'JJ'), ('eat', 'NN'), ('mac', 'NN'), ('eat', 'NN'), ('u', 'JJ'), ('forgot', 'VBD'), ('abt', 'JJ'), ('alreadi', 'NN'), ('rite', 'NN'), ('u', 'JJ'), ('take', 'VB'), ('long', 'JJ'), ('2', 'CD'), ('repli', 'NN'), ('thk', 'NN'), ('toot', 'NN'), ('b4', 'NN'), ('b', 'NN'), ('prepar', 'NN'), ('wat', 'VBP'), ('shall', 'MD'), ('eat', 'VB')]","['forgot', 'take', 'wat', 'eat']","['u', 'u', 'abt', 'u', 'long']","['horribl', 'eat', 'mac', 'eat', 'alreadi', 'rite', 'repli', 'thk', 'toot', 'b4', 'b', 'prepar']"
1144,ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",167,41,1,say fantast chanc anyth need bigger life lift lose 2 live think would first person 2 die n v q,"['say', 'fantast', 'chanc', 'anyth', 'need', 'bigger', 'life', 'lift', 'lose', '2', 'live', 'think', 'would', 'first', 'person', '2', 'die', 'n', 'v', 'q']","[('say', 'VB'), ('fantast', 'NN'), ('chanc', 'NN'), ('anyth', 'NNS'), ('need', 'VBP'), ('bigger', 'JJR'), ('life', 'NN'), ('lift', 'NN'), ('lose', 'VB'), ('2', 'CD'), ('live', 'JJ'), ('think', 'NN'), ('would', 'MD'), ('first', 'VB'), ('person', 'NN'), ('2', 'CD'), ('die', 'NN'), ('n', 'JJ'), ('v', 'NN'), ('q', 'NN')]","['say', 'need', 'lose', 'first']","['bigger', 'live', 'n']","['fantast', 'chanc', 'anyth', 'life', 'lift', 'think', 'person', 'die', 'v', 'q']"
1145,ham,Just nw i came to hme da..,26,8,1,nw came hme da,"['nw', 'came', 'hme', 'da']","[('nw', 'NN'), ('came', 'VBD'), ('hme', 'JJ'), ('da', 'NN')]",['came'],['hme'],"['nw', 'da']"
1146,ham,"I'm outside islands, head towards hard rock and you'll run into me",66,15,1,outsid island head toward hard rock run,"['outsid', 'island', 'head', 'toward', 'hard', 'rock', 'run']","[('outsid', 'NN'), ('island', 'NN'), ('head', 'NN'), ('toward', 'IN'), ('hard', 'JJ'), ('rock', 'NN'), ('run', 'VB')]",['run'],['hard'],"['outsid', 'island', 'head', 'rock']"
1147,ham,To day class is there are no class.,35,9,1,day class class,"['day', 'class', 'class']","[('day', 'NN'), ('class', 'NN'), ('class', 'NN')]",[],[],"['day', 'class', 'class']"
1148,ham,I'm in chennai velachery:),26,7,1,chennai velacheri,"['chennai', 'velacheri']","[('chennai', 'NN'), ('velacheri', 'NN')]",[],[],"['chennai', 'velacheri']"
1149,ham,You flippin your shit yet?,26,6,1,flippin shit yet,"['flippin', 'shit', 'yet']","[('flippin', 'NN'), ('shit', 'NN'), ('yet', 'RB')]",[],[],"['flippin', 'shit']"
1150,ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",49,17,1,k give sec break lt gt cstore,"['k', 'give', 'sec', 'break', 'lt', 'gt', 'cstore']","[('k', 'NNS'), ('give', 'VBP'), ('sec', 'JJ'), ('break', 'NN'), ('lt', 'NN'), ('gt', 'NN'), ('cstore', 'NN')]",['give'],['sec'],"['k', 'break', 'lt', 'gt', 'cstore']"
1151,ham,Am i that much bad to avoid like this?,38,10,1,much bad avoid like,"['much', 'bad', 'avoid', 'like']","[('much', 'JJ'), ('bad', 'JJ'), ('avoid', 'NN'), ('like', 'IN')]",[],"['much', 'bad']",['avoid']
1152,ham,"Yo, you around? Just got my car back",36,10,2,yo around got car back,"['yo', 'around', 'got', 'car', 'back']","[('yo', 'NN'), ('around', 'RB'), ('got', 'VBD'), ('car', 'NN'), ('back', 'RB')]",['got'],[],"['yo', 'car']"
1153,ham,Annoying isn't it.,18,5,1,annoy,['annoy'],"[('annoy', 'NN')]",[],[],['annoy']
1154,ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",48,16,1,goodmorn today late lt gt min,"['goodmorn', 'today', 'late', 'lt', 'gt', 'min']","[('goodmorn', 'JJ'), ('today', 'NN'), ('late', 'JJ'), ('lt', 'NN'), ('gt', 'NN'), ('min', 'NN')]",[],"['goodmorn', 'late']","['today', 'lt', 'gt', 'min']"
1155,ham,There's no point hangin on to mr not right if he's not makin u happy,68,17,1,point hangin mr right makin u happi,"['point', 'hangin', 'mr', 'right', 'makin', 'u', 'happi']","[('point', 'NN'), ('hangin', 'NN'), ('mr', 'NN'), ('right', 'JJ'), ('makin', 'NN'), ('u', 'NN'), ('happi', 'NN')]",[],['right'],"['point', 'hangin', 'mr', 'makin', 'u', 'happi']"
1156,ham,All will come alive.better correct any good looking figure there itself..,73,12,1,come correct good look figur,"['come', 'correct', 'good', 'look', 'figur']","[('come', 'VB'), ('correct', 'JJ'), ('good', 'JJ'), ('look', 'NN'), ('figur', 'NN')]",['come'],"['correct', 'good']","['look', 'figur']"
1157,ham,In that case I guess I'll see you at campus lodge,49,12,1,case guess see campu lodg,"['case', 'guess', 'see', 'campu', 'lodg']","[('case', 'NN'), ('guess', 'NN'), ('see', 'VBP'), ('campu', 'JJ'), ('lodg', 'NN')]",['see'],['campu'],"['case', 'guess', 'lodg']"
1158,ham,We're done...,13,4,1,done,['done'],"[('done', 'VBN')]",['done'],[],[]
1159,ham,Come to my home for one last time i wont do anything. Trust me.,63,16,2,come home one last time wont anyth trust,"['come', 'home', 'one', 'last', 'time', 'wont', 'anyth', 'trust']","[('come', 'VBN'), ('home', 'NN'), ('one', 'CD'), ('last', 'JJ'), ('time', 'NN'), ('wont', 'VBD'), ('anyth', 'JJ'), ('trust', 'NN')]","['come', 'wont']","['last', 'anyth']","['home', 'time', 'trust']"
1160,ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,133,30,2,night worri appt shame miss girl night quizz popcorn hair,"['night', 'worri', 'appt', 'shame', 'miss', 'girl', 'night', 'quizz', 'popcorn', 'hair']","[('night', 'NN'), ('worri', 'NN'), ('appt', 'NN'), ('shame', 'NN'), ('miss', 'JJ'), ('girl', 'NN'), ('night', 'NN'), ('quizz', 'NN'), ('popcorn', 'NN'), ('hair', 'NN')]",[],['miss'],"['night', 'worri', 'appt', 'shame', 'girl', 'night', 'quizz', 'popcorn', 'hair']"
1161,spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 �3/wk 087016248,154,34,5,sex ur mobil free sexi pic jordan text babe everi wk get sexi celeb 4 pic 16 087016248,"['sex', 'ur', 'mobil', 'free', 'sexi', 'pic', 'jordan', 'text', 'babe', 'everi', 'wk', 'get', 'sexi', 'celeb', '4', 'pic', '16', '087016248']","[('sex', 'NN'), ('ur', 'JJ'), ('mobil', 'NN'), ('free', 'JJ'), ('sexi', 'NN'), ('pic', 'NN'), ('jordan', 'NN'), ('text', 'NN'), ('babe', 'NN'), ('everi', 'NN'), ('wk', 'NN'), ('get', 'VBP'), ('sexi', 'JJ'), ('celeb', 'NN'), ('4', 'CD'), ('pic', 'NN'), ('16', 'CD'), ('087016248', 'CD')]",['get'],"['ur', 'free', 'sexi']","['sex', 'mobil', 'sexi', 'pic', 'jordan', 'text', 'babe', 'everi', 'wk', 'celeb', 'pic']"
1162,ham,Ok... C ya...,13,5,1,ok c ya,"['ok', 'c', 'ya']","[('ok', 'JJ'), ('c', 'NN'), ('ya', 'NN')]",[],['ok'],"['c', 'ya']"
1163,spam,You have 1 new voicemail. Please call 08719181503,49,9,2,1 new voicemail pleas call 08719181503,"['1', 'new', 'voicemail', 'pleas', 'call', '08719181503']","[('1', 'CD'), ('new', 'JJ'), ('voicemail', 'NN'), ('pleas', 'NNS'), ('call', 'VBP'), ('08719181503', 'CD')]",['call'],['new'],"['voicemail', 'pleas']"
1164,ham,What he said is not the matter. My mind saying some other matter is there.,74,17,2,said matter mind say matter,"['said', 'matter', 'mind', 'say', 'matter']","[('said', 'VBD'), ('matter', 'NN'), ('mind', 'NNS'), ('say', 'VBP'), ('matter', 'NN')]","['said', 'say']",[],"['matter', 'mind', 'matter']"
1165,ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",138,37,2,al moan n e thin goe wrong fault al de argument r fault fed himso bother hav 2go,"['al', 'moan', 'n', 'e', 'thin', 'goe', 'wrong', 'fault', 'al', 'de', 'argument', 'r', 'fault', 'fed', 'himso', 'bother', 'hav', '2go']","[('al', 'NN'), ('moan', 'NN'), ('n', 'JJ'), ('e', 'NN'), ('thin', 'JJ'), ('goe', 'NN'), ('wrong', 'JJ'), ('fault', 'NN'), ('al', 'NN'), ('de', 'FW'), ('argument', 'NN'), ('r', 'NN'), ('fault', 'NN'), ('fed', 'VBD'), ('himso', 'JJ'), ('bother', 'RB'), ('hav', 'VBZ'), ('2go', 'CD')]","['fed', 'hav']","['n', 'thin', 'wrong', 'himso']","['al', 'moan', 'e', 'goe', 'fault', 'al', 'argument', 'r', 'fault']"
1166,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,164,53,2,neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt,"['neft', 'transact', 'refer', 'number', 'lt', 'gt', 'rs', 'lt', 'decim', 'gt', 'credit', 'beneficiari', 'account', 'lt', 'gt', 'lt', 'time', 'gt', 'lt', 'gt']","[('neft', 'JJ'), ('transact', 'NN'), ('refer', 'VBP'), ('number', 'NN'), ('lt', 'JJ'), ('gt', 'JJ'), ('rs', 'NN'), ('lt', 'NN'), ('decim', 'NN'), ('gt', 'NN'), ('credit', 'NN'), ('beneficiari', 'NN'), ('account', 'NN'), ('lt', 'JJ'), ('gt', 'NN'), ('lt', 'NN'), ('time', 'NN'), ('gt', 'JJ'), ('lt', 'NN'), ('gt', 'NN')]",['refer'],"['neft', 'lt', 'gt', 'lt', 'gt']","['transact', 'number', 'rs', 'lt', 'decim', 'gt', 'credit', 'beneficiari', 'account', 'gt', 'lt', 'time', 'lt', 'gt']"
1167,ham,Otherwise had part time job na-tuition..,40,7,1,otherwis part time job,"['otherwis', 'part', 'time', 'job']","[('otherwis', 'IN'), ('part', 'NN'), ('time', 'NN'), ('job', 'NN')]",[],[],"['part', 'time', 'job']"
1168,ham,I know she called me,20,5,1,know call,"['know', 'call']","[('know', 'VB'), ('call', 'NN')]",['know'],[],['call']
1169,ham,"Me also da, i feel yesterday night  wait til 2day night dear.",61,14,1,also da feel yesterday night wait til 2day night dear,"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', '2day', 'night', 'dear']","[('also', 'RB'), ('da', 'NN'), ('feel', 'NN'), ('yesterday', 'NN'), ('night', 'NN'), ('wait', 'NN'), ('til', 'VBD'), ('2day', 'CD'), ('night', 'NN'), ('dear', 'NN')]",['til'],[],"['da', 'feel', 'yesterday', 'night', 'wait', 'night', 'dear']"
1170,ham,Thanks for understanding. I've been trying to tell sura that.,61,13,2,thank understand tri tell sura,"['thank', 'understand', 'tri', 'tell', 'sura']","[('thank', 'NN'), ('understand', 'JJ'), ('tri', 'NN'), ('tell', 'NN'), ('sura', 'NN')]",[],['understand'],"['thank', 'tri', 'tell', 'sura']"
1171,spam,WIN a year supply of CDs 4 a store of ur choice worth �500 & enter our �100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,145,28,1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 ts cs,"['win', 'year', 'suppli', 'cd', '4', 'store', 'ur', 'choic', 'worth', 'enter', 'weekli', 'draw', 'txt', 'music', '87066', 'ts', 'cs']","[('win', 'JJ'), ('year', 'NN'), ('suppli', 'VBD'), ('cd', 'NN'), ('4', 'CD'), ('store', 'NN'), ('ur', 'JJ'), ('choic', 'NN'), ('worth', 'JJ'), ('enter', 'NN'), ('weekli', 'JJ'), ('draw', 'NN'), ('txt', 'NN'), ('music', 'NN'), ('87066', 'CD'), ('ts', 'NN'), ('cs', 'NN')]",['suppli'],"['win', 'ur', 'worth', 'weekli']","['year', 'cd', 'store', 'choic', 'enter', 'draw', 'txt', 'music', 'ts', 'cs']"
1172,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,130,27,2,whole car appreci last two dad map read semi argument apart thing go p,"['whole', 'car', 'appreci', 'last', 'two', 'dad', 'map', 'read', 'semi', 'argument', 'apart', 'thing', 'go', 'p']","[('whole', 'JJ'), ('car', 'NN'), ('appreci', 'NN'), ('last', 'JJ'), ('two', 'CD'), ('dad', 'JJ'), ('map', 'NNS'), ('read', 'VBP'), ('semi', 'JJ'), ('argument', 'JJ'), ('apart', 'RB'), ('thing', 'NN'), ('go', 'VBP'), ('p', 'NN')]","['read', 'go']","['whole', 'last', 'dad', 'semi', 'argument']","['car', 'appreci', 'map', 'thing', 'p']"
1173,spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",148,36,4,sim subscrib select receiv bonu get deliv door txt word ok 88600 claim exp 30apr,"['sim', 'subscrib', 'select', 'receiv', 'bonu', 'get', 'deliv', 'door', 'txt', 'word', 'ok', '88600', 'claim', 'exp', '30apr']","[('sim', 'NN'), ('subscrib', 'NN'), ('select', 'VBP'), ('receiv', 'NN'), ('bonu', 'NN'), ('get', 'VBP'), ('deliv', 'JJ'), ('door', 'NN'), ('txt', 'NN'), ('word', 'NN'), ('ok', 'VBZ'), ('88600', 'CD'), ('claim', 'NN'), ('exp', 'NN'), ('30apr', 'CD')]","['select', 'get', 'ok']",['deliv'],"['sim', 'subscrib', 'receiv', 'bonu', 'door', 'txt', 'word', 'claim', 'exp']"
1174,ham,I need you to be in my strong arms...,37,10,1,need strong arm,"['need', 'strong', 'arm']","[('need', 'NN'), ('strong', 'JJ'), ('arm', 'NN')]",[],['strong'],"['need', 'arm']"
1175,ham,Also maaaan are you missing out,31,6,1,also maaaan miss,"['also', 'maaaan', 'miss']","[('also', 'RB'), ('maaaan', 'VBZ'), ('miss', 'NN')]",['maaaan'],[],['miss']
1176,ham,His bday real is in april .,27,7,1,bday real april,"['bday', 'real', 'april']","[('bday', 'JJ'), ('real', 'JJ'), ('april', 'NN')]",[],"['bday', 'real']",['april']
1177,ham,Guessin you ain't gonna be here before 9?,41,11,1,guessin ai gon na 9,"['guessin', 'ai', 'gon', 'na', '9']","[('guessin', 'NN'), ('ai', 'NN'), ('gon', 'NN'), ('na', 'TO'), ('9', 'CD')]",[],[],"['guessin', 'ai', 'gon']"
1178,ham,Ok then i will come to ur home after half an hour,49,12,1,ok come ur home half hour,"['ok', 'come', 'ur', 'home', 'half', 'hour']","[('ok', 'JJ'), ('come', 'VBP'), ('ur', 'JJ'), ('home', 'NN'), ('half', 'NN'), ('hour', 'NN')]",['come'],"['ok', 'ur']","['home', 'half', 'hour']"
1179,ham,"Yo, the game almost over? Want to go to walmart soon",52,13,2,yo game almost want go walmart soon,"['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']","[('yo', 'NN'), ('game', 'NN'), ('almost', 'RB'), ('want', 'VBP'), ('go', 'JJ'), ('walmart', 'RB'), ('soon', 'RB')]",['want'],['go'],"['yo', 'game']"
1180,ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",124,31,3,yeah probabl sure ilol let u know person wuldnt bother ur goin mite well,"['yeah', 'probabl', 'sure', 'ilol', 'let', 'u', 'know', 'person', 'wuldnt', 'bother', 'ur', 'goin', 'mite', 'well']","[('yeah', 'NN'), ('probabl', 'NN'), ('sure', 'JJ'), ('ilol', 'JJ'), ('let', 'NN'), ('u', 'NN'), ('know', 'VB'), ('person', 'NN'), ('wuldnt', 'IN'), ('bother', 'NN'), ('ur', 'JJ'), ('goin', 'NN'), ('mite', 'RB'), ('well', 'RB')]",['know'],"['sure', 'ilol', 'ur']","['yeah', 'probabl', 'let', 'u', 'person', 'bother', 'goin']"
1181,ham,I'll text now! All creepy like so he won't think that we forgot,63,16,2,text creepi like wo think forgot,"['text', 'creepi', 'like', 'wo', 'think', 'forgot']","[('text', 'JJ'), ('creepi', 'NN'), ('like', 'IN'), ('wo', 'MD'), ('think', 'VB'), ('forgot', 'NNS')]",['think'],['text'],"['creepi', 'forgot']"
1182,ham,"that would be good ��_ I'll phone you tomo lunchtime, shall I, to organise something?",85,19,1,would good phone tomo lunchtim shall organis someth,"['would', 'good', 'phone', 'tomo', 'lunchtim', 'shall', 'organis', 'someth']","[('would', 'MD'), ('good', 'VB'), ('phone', 'NN'), ('tomo', 'NN'), ('lunchtim', 'NN'), ('shall', 'MD'), ('organis', 'VB'), ('someth', 'NN')]","['good', 'organis']",[],"['phone', 'tomo', 'lunchtim', 'someth']"
1183,spam,You have 1 new voicemail. Please call 08719181513.,50,10,2,1 new voicemail pleas call 08719181513,"['1', 'new', 'voicemail', 'pleas', 'call', '08719181513']","[('1', 'CD'), ('new', 'JJ'), ('voicemail', 'NN'), ('pleas', 'NNS'), ('call', 'VBP'), ('08719181513', 'CD')]",['call'],['new'],"['voicemail', 'pleas']"
1184,ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",70,16,1,damn make tonight want wait til tomorrow,"['damn', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']","[('damn', 'NNS'), ('make', 'VBP'), ('tonight', 'NN'), ('want', 'VBP'), ('wait', 'NN'), ('til', 'NN'), ('tomorrow', 'NN')]","['make', 'want']",[],"['damn', 'tonight', 'wait', 'til', 'tomorrow']"
